person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
76,female,Master,48527.56328424666,23,OWN,24090.672112908193,VENTURE,8.419019826217287,0.49643275867363956,24,636.0533246511418,No,0
33,female,Doctorate,66171.50450383082,17,MORTGAGE,14239.081318267286,HOMEIMPROVEMENT,9.831409356531353,0.21518448802147083,5,697.0474510433886,No,0
71,male,Associate,30272.146080587,17,RENT,6473.278926891489,DEBTCONSOLIDATION,9.12398696447201,0.21383614196559028,21,671.7946381009605,No,0
55,male,High School,110310.51670788639,4,OWN,1785.6330263721047,MEDICAL,9.78459470116099,0.016187332628498557,26,849.6963550616889,No,1
46,male,Doctorate,65658.93669924793,21,RENT,15148.606278355936,MEDICAL,13.20729157613112,0.23071659457027804,3,719.8897023946711,No,0
36,male,Master,59505.10314933367,22,RENT,13685.020330943697,EDUCATION,11.22026884144888,0.22998061689935814,20,708.7699411893132,No,1
60,female,Bachelor,68213.45995351927,25,OWN,30063.204531725743,PERSONAL,11.067748446122629,0.4407224696153933,9,682.3628245111588,No,0
23,female,Bachelor,46789.43419007082,10,RENT,12124.6738182102,HOMEIMPROVEMENT,16.235445015157524,0.2591327300295325,25,758.270831297866,No,1
22,female,Associate,81148.58507967198,18,MORTGAGE,10221.608942090483,HOMEIMPROVEMENT,11.117634313981991,0.12596164100772514,15,750.4062182439219,No,1
38,male,High School,69211.77779281468,24,RENT,10173.673656394501,MEDICAL,14.877659025462295,0.1469933872649446,2,603.9327768973252,No,0
60,male,Bachelor,53401.14602022252,0,RENT,1446.310609832708,HOMEIMPROVEMENT,12.232088542378966,0.027083887100194506,9,726.2027042703513,Yes,0
59,male,Bachelor,48114.68536321989,22,OWN,7215.246361319747,VENTURE,6.707425797342944,0.14995933792046093,10,763.7642796461021,No,0
77,male,Doctorate,77119.03944208632,18,RENT,24770.193899481583,EDUCATION,6.594128843481513,0.3211942741854705,29,660.6437265258385,No,0
58,male,High School,71774.27188689406,18,RENT,33867.78688064857,HOMEIMPROVEMENT,13.023226399004118,0.471865279720557,5,604.9233572304367,No,0
26,male,Bachelor,89968.15036888894,23,RENT,10846.406618896151,HOMEIMPROVEMENT,10.196356396466694,0.12055829284500716,23,627.0237467806551,Yes,0
55,female,High School,122226.47074234468,25,MORTGAGE,8786.858000566934,PERSONAL,11.151631484534125,0.07188997561002779,24,714.8166056195072,No,0
39,male,Doctorate,75990.23447070264,21,RENT,29794.083850177307,PERSONAL,14.53493542949462,0.3920777986500904,27,704.423916512327,No,0
48,male,High School,45158.02796183092,20,OWN,8451.072235068192,MEDICAL,9.596818984366037,0.18714440414030747,8,693.8776722147519,No,0
85,male,Doctorate,86396.58393754804,27,RENT,23063.23555515863,PERSONAL,6.949196699999898,0.26694615115604503,12,614.6224097735833,No,0
66,male,Associate,10000.0,4,MORTGAGE,9839.159658870793,VENTURE,12.28454583395286,0.9839159658870793,23,720.9925147009404,No,0
42,female,High School,81979.58810403447,18,RENT,10010.788886760925,HOMEIMPROVEMENT,15.372775116476603,0.12211318839583513,12,731.2942055082651,No,1
25,male,High School,74953.50992616735,25,OWN,20312.646937951744,VENTURE,14.96361694012454,0.2710032786718145,19,735.3416070411229,No,1
37,female,Bachelor,79590.11017805405,6,RENT,29788.084479960187,VENTURE,13.586819540557093,0.3742686674678567,26,600.7740027178262,No,0
72,male,Associate,61505.94771346412,5,RENT,15344.528051552972,HOMEIMPROVEMENT,7.399395038057857,0.24948039371798733,16,652.3036744833425,No,0
41,male,High School,10000.0,28,OWN,20508.2215065371,HOMEIMPROVEMENT,11.014672143012783,1.5,2,745.4749285501073,No,0
54,male,Bachelor,63750.41032883995,8,RENT,9099.164372785464,MEDICAL,12.644125117980376,0.14273107146839975,10,850.0,No,0
28,male,Bachelor,86470.59030291026,13,MORTGAGE,22633.75063494414,MEDICAL,14.205297100337997,0.26175085142424864,9,699.9569937507955,No,0
50,male,Doctorate,71335.42906687847,3,RENT,16598.102587903148,EDUCATION,11.76539245005483,0.23267684522289866,1,571.2828924897042,No,0
62,male,Bachelor,62081.97112096862,7,RENT,24184.361856021667,MEDICAL,11.946425355915187,0.3895553156470773,1,596.5695506238325,No,0
36,female,Master,62331.52336155069,27,RENT,16891.23538083517,HOMEIMPROVEMENT,9.672666417435028,0.27099025452752784,23,790.3696466284637,No,1
70,male,Doctorate,36455.58347788446,11,RENT,6166.705017309721,EDUCATION,13.41560932371156,0.16915666762131823,29,700.407016132234,No,0
85,female,Doctorate,39464.24716289132,24,RENT,17575.570715315782,PERSONAL,9.491778120932022,0.44535426313268917,7,648.0756999146079,No,0
43,female,Doctorate,53021.836381250636,4,OWN,12419.06058408619,EDUCATION,15.353560297119003,0.23422539526521882,28,712.8342027618107,No,1
34,male,Associate,51896.185114114654,11,RENT,11298.127304342986,EDUCATION,17.809905090362115,0.21770631655293168,27,706.6905317682483,No,1
47,male,High School,61774.21595973602,26,OWN,12299.872009824541,MEDICAL,10.35447572368579,0.19911012740075093,12,741.6604867449444,No,1
22,male,Bachelor,35477.04089303274,14,RENT,12738.99000640296,HOMEIMPROVEMENT,10.978288827948177,0.3590770167335107,12,751.5650703971514,No,0
48,male,Bachelor,78476.25609425615,1,RENT,26595.37493070239,VENTURE,9.793674754960454,0.33889709135409385,18,663.4813137064971,No,0
71,male,High School,68094.15950902246,0,MORTGAGE,13803.204184104367,VENTURE,8.832170970124794,0.20270760787164788,15,609.6526911707665,No,0
73,male,Doctorate,38344.52766849354,14,RENT,26460.649205767942,PERSONAL,12.33193034075948,0.6900762850577451,8,581.6281160921826,No,0
77,male,Doctorate,40554.740524872046,5,MORTGAGE,14003.012556494241,PERSONAL,14.607472563936604,0.34528670077191725,14,682.8214525018317,No,0
64,male,Master,28032.121906687407,12,RENT,6583.317276490066,PERSONAL,8.87939497752124,0.23484905275470905,18,628.2120075123489,No,0
69,male,Master,47728.134995551845,27,MORTGAGE,13766.922277452648,PERSONAL,13.309228148696702,0.2884445888936514,27,660.8932758582528,No,0
41,female,Bachelor,66831.06439114656,18,OWN,20484.57858227357,EDUCATION,14.794396436737614,0.3065128285610137,1,622.2997409608425,No,0
71,male,Doctorate,69477.38110369298,1,MORTGAGE,22082.284460660194,PERSONAL,10.815271697021302,0.31783415134348575,2,582.6340374269414,No,0
72,male,Associate,61664.0994090639,5,MORTGAGE,14957.179522213059,VENTURE,9.182400415381633,0.24255895513840145,8,626.0843212577977,No,0
50,male,High School,68182.27971652281,25,OWN,5986.7774623865025,MEDICAL,16.825063895256367,0.08780547507764996,13,553.2531989356905,No,0
67,male,Doctorate,66877.4478999177,6,MORTGAGE,15558.008028980328,EDUCATION,13.910554325958966,0.2326345953311935,12,693.2134046551132,No,0
50,male,Bachelor,35743.696407004216,24,OWN,13548.977264342468,EDUCATION,16.206935280912525,0.3790592083724014,3,758.6637048069829,Yes,0
23,male,High School,54775.038396520744,20,RENT,15288.304005028402,VENTURE,11.103700250018466,0.2791107857260671,26,760.9906218712869,No,0
54,female,Bachelor,105206.52884928783,2,MORTGAGE,8784.496452696336,HOMEIMPROVEMENT,10.625784225918359,0.08349763601915282,19,730.2038461540121,No,1
83,female,Bachelor,50891.71778714737,7,OWN,7331.793056893531,HOMEIMPROVEMENT,18.379533393009176,0.14406652743690967,8,663.471980125806,No,0
28,male,High School,55515.397254930765,11,RENT,26411.951981569153,DEBTCONSOLIDATION,11.838032234205878,0.4757590378086198,25,636.4566991118654,No,0
65,male,Master,57285.709056810105,16,RENT,7197.493238234204,HOMEIMPROVEMENT,9.786843367318847,0.12564203807089944,12,632.4102281569469,No,0
75,male,Associate,50613.67654184373,27,RENT,27437.56172801736,DEBTCONSOLIDATION,6.25531711066815,0.5420977807319326,4,720.6581672370264,Yes,0
75,female,Bachelor,31146.570332917177,14,MORTGAGE,28580.210716695285,EDUCATION,18.732975663334955,0.9176037814503883,9,666.250942815523,No,0
45,female,Doctorate,83362.2881096469,24,RENT,15028.884340494877,VENTURE,10.210794559870282,0.1802839711012646,6,663.5718472323047,No,0
79,male,Associate,15777.702266999622,25,MORTGAGE,11580.156337870289,EDUCATION,13.564119121790355,0.7339570833511765,24,748.0045626476904,No,0
67,male,Doctorate,24686.299103812227,11,RENT,1000.0,EDUCATION,10.681628898511827,0.04050829959544536,15,570.1680511738163,No,0
77,male,Bachelor,32227.2944843027,25,RENT,12502.354073650356,MEDICAL,15.361288375339225,0.3879430238780986,10,605.4144326647062,No,0
82,female,Master,30545.19286342655,22,RENT,16992.84294322999,HOMEIMPROVEMENT,9.834825384235547,0.556318076602373,13,604.0986846516162,No,0
77,male,Bachelor,86546.17855331251,29,RENT,29302.488754575774,PERSONAL,20.144190055090775,0.3385763443792659,17,695.2582304769231,No,0
22,male,Bachelor,40348.398956755496,3,RENT,1449.4824203608387,EDUCATION,16.29538001306725,0.03592416199498675,11,596.6534171595488,No,0
26,male,Doctorate,69415.78043612337,17,MORTGAGE,9916.188701666437,MEDICAL,12.880667061443134,0.14285208117470272,1,665.2639570104502,No,0
71,female,Master,50824.5911956723,11,RENT,18194.731549651216,VENTURE,12.597718775506467,0.35799071122091963,21,655.724832959692,No,0
81,female,High School,64193.792205049394,2,OWN,30238.128412909085,MEDICAL,13.52060863268821,0.47104443240121585,12,681.1081898413029,No,0
21,female,Master,50169.6833507938,2,RENT,5222.8103662302165,MEDICAL,12.84408934750782,0.10410291668997707,16,725.8298400770348,No,0
52,female,Doctorate,56480.768695385006,28,OWN,16871.72226976684,PERSONAL,13.01785187595073,0.29871622960304034,19,760.9301854083743,No,1
31,male,Bachelor,87438.06293709042,10,RENT,8768.65046808039,MEDICAL,14.846099449532304,0.10028413454663586,1,680.0630679417469,No,0
67,male,High School,56308.70540862966,18,OWN,7718.503190704311,VENTURE,5.0,0.13707477617699593,11,785.5889499372877,No,0
72,female,Associate,72898.28677663069,12,OWN,17444.4057184752,PERSONAL,15.585486506179532,0.23929788325378623,7,699.9723759053314,No,0
60,male,Master,60333.332337593856,18,MORTGAGE,11720.929399766692,DEBTCONSOLIDATION,9.796821218252976,0.19426955126865006,10,665.6521151315611,No,0
77,female,Doctorate,48967.06635415704,10,RENT,25721.56929228224,EDUCATION,11.480684086886647,0.5252830362809476,20,572.9346876996754,No,0
42,male,Associate,58911.547386709695,21,OWN,9025.95299609489,VENTURE,7.379618356757608,0.15321194904025084,29,657.3304490456629,No,0
55,male,Doctorate,46755.663667057175,4,MORTGAGE,17395.892217120378,PERSONAL,14.167992819940913,0.37205957209793755,16,700.680227768058,No,0
40,male,Master,62595.544134892254,12,OWN,18328.917577338456,EDUCATION,10.971827708222763,0.2928150530625626,4,662.6101705416596,No,0
74,male,Bachelor,62392.65250522216,26,MORTGAGE,15566.638459663856,HOMEIMPROVEMENT,11.565507195096929,0.24949473751514178,7,742.6304007238139,No,0
75,male,Bachelor,61762.35331651749,11,RENT,19513.543171984875,HOMEIMPROVEMENT,5.0,0.31594559022034946,24,774.5453893664836,No,0
32,male,Doctorate,32663.03223819645,16,MORTGAGE,22702.106135225047,EDUCATION,17.06606911066226,0.6950397614547554,25,657.0125755509905,No,0
41,male,Associate,62113.81796199494,12,OWN,5426.73480504872,EDUCATION,12.880544035305899,0.08736759360645212,15,666.4858549367194,No,1
26,male,Bachelor,34723.83623733233,19,OWN,31560.981583630186,DEBTCONSOLIDATION,13.59657324874892,0.9089140199808426,5,555.6952997245007,Yes,0
43,female,Master,84781.0786680443,18,OWN,24152.6140639657,HOMEIMPROVEMENT,10.748538799020775,0.28488212751496056,25,751.5433361778266,No,1
80,female,Doctorate,49051.12599746833,27,RENT,12279.169605393032,VENTURE,12.223911364923634,0.2503341025448997,13,711.6679592392732,No,0
24,male,Associate,49561.0449935335,25,MORTGAGE,8623.951164265674,VENTURE,8.71301321967217,0.17400664504533528,3,593.1277297905443,No,0
69,female,Associate,64479.499851743145,20,MORTGAGE,21930.35321183966,MEDICAL,13.96769275437171,0.3401135750473225,14,671.8774826574969,No,0
81,male,High School,64124.33414025708,2,RENT,13055.812909601422,VENTURE,12.750947141030329,0.20360153574530482,23,596.3110085968441,No,0
74,male,Bachelor,63027.14989367167,28,OWN,5233.319665397548,HOMEIMPROVEMENT,8.042457892954896,0.0830327830819938,1,598.7103388888478,No,0
45,male,High School,75776.31927697064,26,RENT,38795.144140094024,PERSONAL,11.312308423436102,0.5119692340597012,12,496.4083140936762,No,0
29,male,Associate,34561.66687256399,3,MORTGAGE,9984.291957697198,PERSONAL,11.225136734292256,0.2888834035265529,18,633.8930505020745,No,0
30,male,High School,54539.33444403411,18,RENT,14287.45576622639,EDUCATION,10.874868969538321,0.2619660821289918,1,594.5889800083398,No,0
59,male,Bachelor,80396.45899622339,25,OWN,14188.589810969494,DEBTCONSOLIDATION,10.061330831084204,0.17648277036226187,26,593.2905587816159,No,1
30,male,Bachelor,47200.9104226246,7,OWN,24464.145133626436,EDUCATION,14.352848473098405,0.5182981623570581,2,768.8852799404655,No,0
23,male,High School,67501.36080903823,21,RENT,16255.46420235869,HOMEIMPROVEMENT,13.047878372367506,0.24081683698711642,16,746.4722179327113,Yes,0
21,male,Bachelor,95559.63735751959,3,OWN,13424.223693645472,HOMEIMPROVEMENT,8.778288656568934,0.1404800610891929,10,702.3736701378732,No,1
58,female,Associate,44758.11808442922,23,MORTGAGE,8981.062156823908,MEDICAL,9.392319136482772,0.2006577251501623,29,687.7718139348062,Yes,0
42,male,Doctorate,50336.74339139743,28,MORTGAGE,16415.227634194052,VENTURE,12.219463420794774,0.326108256677555,19,622.6891665807126,No,0
64,male,High School,38705.450235291515,18,RENT,13165.84006125875,VENTURE,9.15042758525723,0.34015468057400805,24,631.6804058215336,No,0
61,male,Master,68835.0207030676,10,MORTGAGE,11064.061194071282,DEBTCONSOLIDATION,11.84694474999862,0.16073302631516778,5,639.8004470139371,No,0
61,female,Bachelor,95896.16299946277,14,OWN,15658.555613195345,HOMEIMPROVEMENT,15.58260126074643,0.16328657084312193,20,687.659226299214,No,0
48,male,Master,48639.98091339967,22,OWN,28820.54751943102,EDUCATION,12.380411405170449,0.592527936446853,21,646.8143711806565,No,0
35,male,High School,87940.377422742,8,OWN,9034.09799132273,EDUCATION,12.074340867037089,0.10272980689967391,25,652.591322953937,No,1
79,male,High School,73327.3307520266,16,OWN,10609.654634126371,EDUCATION,13.046232503596334,0.14468895192715228,2,641.6193525507847,No,0
23,male,Master,76076.89467288519,25,RENT,27086.206293860443,DEBTCONSOLIDATION,14.775539738395889,0.356037222737935,16,690.2259199164793,No,0
35,male,Associate,53283.57886702906,26,MORTGAGE,11427.853173480937,MEDICAL,15.070721312976847,0.2144723274312997,25,709.5919349588354,No,0
60,female,Doctorate,57790.312976054935,7,RENT,13461.017982320038,HOMEIMPROVEMENT,13.146153872646188,0.23292862227442043,28,653.5644877879311,Yes,0
25,female,Bachelor,74896.79935263326,17,RENT,23521.621738920927,VENTURE,7.375868652822669,0.31405376387547784,29,590.3216657103375,No,0
61,male,Bachelor,81042.27970780162,14,OWN,7624.439936115851,PERSONAL,9.749277450045819,0.09407978111679251,22,692.3527403871822,No,0
76,male,High School,102425.72602975558,4,RENT,9448.009351934463,PERSONAL,17.21880875625498,0.09224254216357454,9,674.3219217846902,No,0
47,male,Master,63579.277781178964,8,OWN,11498.688216777837,DEBTCONSOLIDATION,10.379165412952263,0.18085591120353575,3,598.1931091528257,No,0
42,male,Doctorate,84794.15085092463,1,OWN,18351.81592432931,PERSONAL,13.527812380540391,0.21642785192334044,25,706.6238133939808,No,1
61,male,Bachelor,51371.98899706466,12,RENT,25603.563328785276,PERSONAL,9.62468117610117,0.4983954063029998,28,646.338537505161,No,0
31,female,Master,57957.37688996028,26,RENT,33340.005000382225,HOMEIMPROVEMENT,11.440966203581876,0.5752504131386522,4,611.5094720620017,No,0
83,male,High School,60023.33097315218,8,MORTGAGE,5506.562805067679,DEBTCONSOLIDATION,13.42528677936161,0.09174037354792434,15,715.6748288077137,No,0
77,male,Doctorate,67781.65681702564,5,OWN,27612.73889342512,HOMEIMPROVEMENT,15.216389288182635,0.40737775070864385,24,752.8505207021234,No,0
70,female,High School,69991.60109878612,2,RENT,12384.475388658455,VENTURE,12.239895529371148,0.17694230728025512,9,666.1535032297118,No,0
48,female,Master,54837.28251542622,10,RENT,8865.022544855414,VENTURE,11.92512668561113,0.16166050063406412,25,659.3890742952435,Yes,0
38,female,High School,86108.49687753928,10,OWN,23950.508233396784,EDUCATION,13.213861098209492,0.2781433784340519,25,727.8593380171587,Yes,0
64,female,Bachelor,64703.04113435084,28,MORTGAGE,15644.763251163411,EDUCATION,12.249433866853472,0.24179332187305191,5,817.4696054292061,No,0
73,female,High School,48659.445190475715,7,OWN,19154.14431928168,VENTURE,9.127796011137601,0.3936367183041945,2,661.9146518733546,No,0
85,male,Associate,40735.92614856384,4,MORTGAGE,31831.062511259155,MEDICAL,12.217175920944712,0.781400241034691,28,662.6857506745548,No,0
32,female,Associate,50091.22373408516,15,RENT,25150.333623567672,EDUCATION,9.995576548111035,0.5020906208456999,4,570.982541520844,No,0
84,male,Associate,55336.521145945306,22,MORTGAGE,7904.811428646933,EDUCATION,5.0,0.1428498081366314,1,765.4411981292321,No,0
31,female,Bachelor,81526.97178489527,21,OWN,18744.594154914605,MEDICAL,11.785111330745039,0.22991893044146486,27,723.5171483877406,No,1
33,male,High School,65637.25102191132,16,MORTGAGE,17979.504347850954,DEBTCONSOLIDATION,10.324748466642442,0.2739222631649969,15,610.1791426934702,No,0
61,female,Bachelor,23463.221652878325,19,MORTGAGE,11435.177899999197,HOMEIMPROVEMENT,15.877823929404304,0.4873660603464656,3,737.9591476689228,No,0
67,male,Associate,45384.8569344715,29,RENT,10247.245759848649,DEBTCONSOLIDATION,13.825500582318963,0.22578556928457522,10,635.4633713908145,No,0
43,female,Doctorate,58011.060701355986,18,MORTGAGE,21316.787991155124,VENTURE,11.11704241110869,0.36746075202615375,18,687.8811839144371,No,0
84,female,Associate,34537.487593517595,29,MORTGAGE,8686.252340228562,EDUCATION,12.208861256163988,0.2515021486930306,17,687.879449230269,No,0
36,male,Master,47135.88655231686,4,RENT,19673.308218830905,PERSONAL,14.44458736569507,0.41737431196918706,21,683.2054760129131,No,0
57,male,Doctorate,68408.76319505408,7,MORTGAGE,9192.89262187208,EDUCATION,7.596120389212464,0.13438179836200756,10,589.7228502728759,No,0
47,female,Associate,37882.548738979116,6,MORTGAGE,5226.474546783613,VENTURE,13.785587763812071,0.13796522992144533,25,605.411123198589,Yes,0
52,male,High School,81824.70134346942,24,OWN,26971.661015055244,VENTURE,10.212567111023342,0.32962736890218913,17,741.2213727667046,No,1
43,female,Doctorate,50851.92519368102,3,OWN,21479.760907445285,HOMEIMPROVEMENT,12.047865420159164,0.42239818503694354,9,661.4757763185428,No,0
23,female,Bachelor,32498.43714313795,1,MORTGAGE,1000.0,DEBTCONSOLIDATION,8.970788125528701,0.03077071046818478,14,569.3577052727005,No,0
52,female,Doctorate,26913.13047028373,12,RENT,21129.50700736397,PERSONAL,10.452410016373365,0.7851003074760932,10,688.064298442993,No,0
29,male,High School,87114.5048003004,1,MORTGAGE,12526.29280983549,VENTURE,12.140396165534092,0.14379112684564435,23,695.4411565695027,No,0
55,male,Bachelor,84744.80659147914,11,RENT,19045.071748879454,EDUCATION,8.387925405626127,0.22473438213964117,9,661.7794228798094,No,0
50,male,Associate,64695.27130239309,27,MORTGAGE,1000.0,PERSONAL,13.06802832637281,0.015457080245106102,8,760.0664366409953,No,0
23,female,High School,34951.42088284452,12,MORTGAGE,1000.0,MEDICAL,15.336030471037681,0.028611140112213232,14,771.6552798713344,No,0
27,male,Doctorate,73253.87550322362,18,MORTGAGE,14922.87970564595,PERSONAL,16.829756208625614,0.2037145421062296,3,600.4278287996146,No,0
46,female,Master,30294.807370110495,1,OWN,20165.08760827687,EDUCATION,11.97899849262503,0.6656285138875706,6,749.3285907875385,No,0
55,male,Doctorate,28764.36935738141,21,RENT,25768.37357805951,EDUCATION,9.777658868175184,0.895843508957269,21,786.4499553759524,No,0
28,female,Bachelor,40635.719104032316,29,RENT,16457.027927789502,VENTURE,13.114162786230683,0.40498921369294677,29,723.9967639145025,No,0
62,male,Associate,73687.11876533623,10,MORTGAGE,16990.527483734957,DEBTCONSOLIDATION,19.87332482773444,0.23057662951706578,2,732.5568795408678,No,0
43,female,Doctorate,47599.51365948526,18,RENT,22227.311208818886,VENTURE,8.972631486169554,0.4669650906063323,5,680.0122111242241,No,0
56,male,High School,78172.67365493832,0,RENT,22356.22040172827,EDUCATION,10.527879772084454,0.28598510651446785,22,709.461172197314,No,1
60,female,Associate,51300.15063539869,0,RENT,15755.759894486599,EDUCATION,14.455135544472355,0.30712892066275216,10,776.4591009041807,No,0
45,male,High School,54139.62666381776,0,RENT,1000.0,VENTURE,5.083405763294869,0.0184707590654354,18,691.8098483246376,No,0
23,male,Doctorate,63452.485311491924,29,RENT,1000.0,HOMEIMPROVEMENT,9.313085223924583,0.015759823986262196,4,709.4611863861896,No,0
20,male,Master,71395.42896482845,1,MORTGAGE,14921.346418393212,MEDICAL,6.456207803690438,0.2089958227682044,26,797.4307209922923,No,0
39,male,Doctorate,74512.48663163258,22,RENT,18313.081847459533,VENTURE,5.9449113860650495,0.24577198635168257,11,579.6144225634208,No,0
64,female,High School,41501.75876354363,7,RENT,30739.34456635936,VENTURE,10.493371705657065,0.7406757082632774,5,653.4909967014506,No,0
71,female,High School,49920.34190619906,19,OWN,14705.235276993517,VENTURE,13.275010312245618,0.2945740096216656,26,736.6975956437929,No,0
83,male,High School,17630.462606217392,4,RENT,9127.605705205347,VENTURE,15.542482784706802,0.5177178789390638,3,593.1509911072327,No,0
40,male,Master,43730.41471576652,21,OWN,26205.622687893952,PERSONAL,15.437567813111626,0.599253925630982,28,607.1254196636202,No,0
44,male,Master,17196.508129304224,6,RENT,6550.715018767465,EDUCATION,11.4056060813043,0.38093285971263685,27,536.1166803374775,No,0
45,female,Doctorate,74655.86848450315,4,MORTGAGE,8124.254491194253,PERSONAL,14.30331519936449,0.10882271757217134,5,693.4761675620524,No,0
46,female,High School,47050.00896198794,29,OWN,1000.0,HOMEIMPROVEMENT,17.956024674341258,0.021253981073795492,4,686.9251162347888,No,0
71,female,Associate,73569.70742697106,4,MORTGAGE,17365.29364500484,EDUCATION,5.869660503338556,0.23603863943923512,2,685.634443435134,No,0
82,male,Associate,73596.77851006339,16,MORTGAGE,17422.342920957748,VENTURE,8.082566649685818,0.23672697737137327,4,529.7907777305312,No,0
64,female,Doctorate,78862.58590434017,5,MORTGAGE,18753.16878168203,DEBTCONSOLIDATION,9.681181512890618,0.23779550932338825,29,692.0570310446304,No,0
77,female,Associate,36706.048781489284,15,MORTGAGE,15292.469964463882,PERSONAL,9.158795536630315,0.4166198888771655,8,582.8123098608135,No,0
57,female,Doctorate,53711.35394338923,17,MORTGAGE,3553.797175858257,EDUCATION,10.194329569803587,0.0661647289622208,11,700.406947564832,No,0
54,male,Doctorate,48685.320362418606,28,OWN,27716.556585559614,VENTURE,14.471428169046465,0.5693000760647084,10,667.0572769043849,No,0
65,male,Bachelor,67583.61677327706,18,RENT,8731.57830593308,MEDICAL,10.570124461627051,0.1291966710693352,10,625.2233627524224,No,0
22,female,Doctorate,77202.5405047556,9,RENT,1000.0,MEDICAL,13.64279348756074,0.012952941619044273,13,656.9591244520589,No,0
25,male,Doctorate,87674.07824653326,29,MORTGAGE,13970.959155827783,HOMEIMPROVEMENT,10.597797549628341,0.159351081131899,13,684.7965692018981,Yes,0
32,female,Master,45778.99814357306,18,MORTGAGE,24630.177975915096,EDUCATION,13.91527372005904,0.5380235255186103,14,771.3848394733278,No,0
65,female,Bachelor,54028.885383501496,9,RENT,23334.63309047666,MEDICAL,7.075925354533617,0.43189180981331565,28,651.100808501989,No,0
52,male,High School,45599.70961207712,2,RENT,12959.051415779148,HOMEIMPROVEMENT,13.181419036363774,0.2841915338063235,24,572.5002209949544,No,0
81,male,Associate,90532.11353127252,15,RENT,12094.649309808437,HOMEIMPROVEMENT,14.939819071391979,0.13359512816002667,21,610.1328959236156,No,0
82,male,Doctorate,71610.83463944973,23,MORTGAGE,20885.547567973477,HOMEIMPROVEMENT,11.237031786631121,0.29165345821102645,6,654.692785950474,No,0
75,female,Doctorate,47809.247283553996,20,RENT,14612.4314338552,MEDICAL,14.282431679771364,0.30564027388236586,7,651.7050535328726,No,0
58,female,High School,40581.152472780625,1,OWN,8321.945141295628,DEBTCONSOLIDATION,10.083293204766806,0.205069216476232,24,657.7694323119331,No,0
79,male,Doctorate,10000.0,3,MORTGAGE,14227.703844847041,HOMEIMPROVEMENT,16.512672870354884,1.4227703844847042,11,586.5882479564775,No,0
43,male,Master,63271.60693720063,20,RENT,24408.05793087894,PERSONAL,6.947306545236588,0.38576636681765997,21,553.5265460726538,No,0
69,male,Associate,70431.04679296399,28,RENT,8257.602782985716,EDUCATION,14.012668679254302,0.11724378891115167,20,665.1822551993993,No,0
52,female,Doctorate,68988.76213610335,20,MORTGAGE,5882.849376152193,HOMEIMPROVEMENT,9.616150947815163,0.08527257474987462,28,531.4963556931164,No,0
26,male,Bachelor,57070.438994431504,29,MORTGAGE,11659.030247154875,EDUCATION,16.75459096725007,0.20429193208575938,5,788.9305489758192,No,0
65,female,Bachelor,62321.99843121401,19,RENT,18280.01594449815,EDUCATION,9.873501838141754,0.29331562537543077,26,650.6391767060642,No,0
81,male,High School,47765.09241013028,10,MORTGAGE,26403.696018201346,DEBTCONSOLIDATION,13.19297995885073,0.5527822660006307,23,791.2032985805305,No,0
20,female,Bachelor,67868.90633748852,11,MORTGAGE,6817.307513519488,PERSONAL,16.04449815229922,0.10044817106112457,5,757.3611905980094,No,0
84,female,High School,74870.21000090227,7,RENT,18183.446299630752,VENTURE,16.189470244306037,0.2428662387805727,19,609.9228396041192,No,0
64,male,Doctorate,23952.184559858986,26,MORTGAGE,9168.907974810492,EDUCATION,11.912255026173064,0.38280048952931384,17,689.9775070294221,No,0
74,female,Bachelor,84957.64625397629,18,RENT,22530.832911438087,PERSONAL,6.399926615799972,0.26520076655706043,27,638.8331982891748,No,0
85,female,Master,55267.52027132099,11,RENT,31181.710194915613,DEBTCONSOLIDATION,7.465747083024387,0.5641959335580358,12,730.544398218826,No,0
73,male,High School,12099.327106210403,22,RENT,10656.329345445392,PERSONAL,8.52613015837118,0.8807373543918536,25,623.7094934118552,No,0
82,female,Bachelor,48457.35931764668,1,OWN,12250.033830697901,EDUCATION,9.256950119795945,0.2528002764326618,21,706.0485458139225,Yes,0
73,female,Associate,74609.6882403941,4,OWN,24265.25347330269,HOMEIMPROVEMENT,9.547676431792306,0.32522925702516675,7,725.4811571007705,No,0
71,male,Master,46227.429435198756,1,OWN,7798.825264484672,PERSONAL,11.077739112000495,0.16870557934476982,5,769.472473345309,No,0
73,female,Master,85209.68722615685,0,OWN,16587.250149812262,HOMEIMPROVEMENT,11.684892777819806,0.19466390136825273,12,733.2464718842768,No,0
56,female,High School,84653.41095853405,14,OWN,13054.106082701703,HOMEIMPROVEMENT,9.885995661055222,0.1542064984138208,28,702.8818209822309,No,1
31,female,Bachelor,74057.05407360438,1,RENT,4736.656285161122,PERSONAL,16.445083632592475,0.06395955583722543,26,726.9930885317058,No,1
78,female,Associate,48916.46880199834,19,RENT,7831.915652735102,DEBTCONSOLIDATION,7.0342467947144005,0.1601079522816077,10,648.7463999231312,No,0
39,male,Bachelor,38329.831382880366,12,MORTGAGE,7551.401635913755,DEBTCONSOLIDATION,13.318886844958708,0.1970110841470206,26,575.8608356445022,No,0
